2021-08-16 12:04:21, 75833, 94600
2021-08-16 12:04:22, 75492, 95031
2021-08-16 12:04:22, 76870, 94600
2021-08-16 12:04:23, 75833, 94600
2021-08-16 12:04:24, 75833, 94600
2021-08-16 12:04:24, 75833, 94600
2021-08-16 12:04:25, 76176, 94171
2021-08-16 12:04:26, 75833, 94171
2021-08-16 12:04:26, 75833, 94600
2021-08-16 12:04:27, 76176, 94171
2021-08-16 12:04:28, 76176, 94171
2021-08-16 12:04:29, 76176, 94171
2021-08-16 12:04:30, 76176, 94600
2021-08-16 12:04:31, 76176, 94600
2021-08-16 12:04:32, 75833, 94171
2021-08-16 12:04:33, 76176, 94171
2021-08-16 12:04:34, 76176, 94171
2021-08-16 12:04:35, 76176, 93745
2021-08-16 12:04:36, 76176, 94171
2021-08-16 12:04:37, 75833, 94171
2021-08-16 12:04:38, 76176, 94171
2021-08-16 12:04:39, 76176, 94171
2021-08-16 12:04:40, 76176, 94171
2021-08-16 12:04:41, 76176, 94171
2021-08-16 12:04:42, 76176, 94600
2021-08-16 12:04:43, 76176, 94600
2021-08-16 12:04:44, 76176, 94171
2021-08-16 12:04:45, 76176, 93745
2021-08-16 12:04:46, 75833, 94171
2021-08-16 12:04:47, 75833, 94171
2021-08-16 12:04:48, 76176, 94171
2021-08-16 12:04:49, 75833, 93745
2021-08-16 12:04:50, 75833, 94171
2021-08-16 12:04:51, 76176, 93745
2021-08-16 12:04:52, 76176, 94171
2021-08-16 12:04:53, 76176, 94171
2021-08-16 12:04:54, 75833, 94171
2021-08-16 12:04:55, 76176, 94171
2021-08-16 12:04:56, 75833, 94171
2021-08-16 12:04:57, 76176, 93745
2021-08-16 12:04:58, 76522, 94171
2021-08-16 12:04:59, 76522, 93745
2021-08-16 12:05:00, 76176, 94171
2021-08-16 12:05:01, 76176, 94171
2021-08-16 12:05:02, 76176, 94171
2021-08-16 12:05:03, 76176, 94171
2021-08-16 12:05:04, 76176, 94171
2021-08-16 12:05:05, 76176, 94171
2021-08-16 12:05:06, 76176, 94171
2021-08-16 12:05:07, 76176, 93745
2021-08-16 12:05:08, 76176, 94171
2021-08-16 12:05:09, 75833, 93745
2021-08-16 12:05:10, 76176, 94171
2021-08-16 12:05:11, 75833, 93745
2021-08-16 12:05:12, 76176, 93745
2021-08-16 12:05:13, 76176, 94171
2021-08-16 12:05:14, 76522, 93745
2021-08-16 12:05:15, 76176, 94171
2021-08-16 12:05:16, 76176, 93745
2021-08-16 12:05:17, 76176, 93745
2021-08-16 12:05:18, 76176, 94171
2021-08-16 12:05:19, 76176, 93745
2021-08-16 12:05:20, 76176, 93321
2021-08-16 12:05:21, 75833, 94171
2021-08-16 12:05:22, 76176, 93745
2021-08-16 12:05:23, 76176, 93745
2021-08-16 12:05:24, 75833, 93745
2021-08-16 12:05:25, 76176, 93321
2021-08-16 12:05:26, 75833, 93321
2021-08-16 12:05:27, 76176, 93745
2021-08-16 12:05:28, 76176, 93321
2021-08-16 12:05:29, 76522, 93745
2021-08-16 12:05:30, 76176, 93745
2021-08-16 12:05:31, 76522, 93321
2021-08-16 12:05:32, 76176, 93745
2021-08-16 12:05:33, 76176, 93321
2021-08-16 12:05:34, 76522, 93321
2021-08-16 12:05:35, 75833, 93321
2021-08-16 12:05:36, 76176, 93745
2021-08-16 12:05:37, 76176, 93745
2021-08-16 12:05:38, 75833, 93321
2021-08-16 12:05:39, 76176, 93745
2021-08-16 12:05:40, 75833, 93745
2021-08-16 12:05:41, 76176, 93321
2021-08-16 12:05:42, 76176, 93745
2021-08-16 12:05:43, 76870, 92901
2021-08-16 12:05:44, 75833, 93321
2021-08-16 12:05:45, 75833, 93321
2021-08-16 12:05:46, 76176, 93321
2021-08-16 12:05:47, 75833, 93745
2021-08-16 12:05:48, 75833, 93745
2021-08-16 12:05:49, 76522, 93321
2021-08-16 12:05:50, 76176, 93321
2021-08-16 12:05:51, 76176, 93745
2021-08-16 12:05:52, 76522, 93321
2021-08-16 12:05:53, 76176, 93321
2021-08-16 12:05:54, 75833, 93321
2021-08-16 12:05:55, 76176, 93321
2021-08-16 12:05:56, 75833, 92901
2021-08-16 12:05:57, 75833, 93321
2021-08-16 12:05:58, 76176, 93321
2021-08-16 12:05:59, 76176, 92901
2021-08-16 12:06:00, 76176, 93321
2021-08-16 12:06:01, 76176, 92901
2021-08-16 12:06:02, 75833, 93321
2021-08-16 12:06:03, 76176, 92901
2021-08-16 12:06:04, 76522, 93321
2021-08-16 12:06:05, 76522, 92901
2021-08-16 12:06:06, 76522, 93321
2021-08-16 12:06:07, 76176, 93321
2021-08-16 12:06:08, 75833, 93321
2021-08-16 12:06:09, 76176, 93321
2021-08-16 12:06:10, 75833, 93321
2021-08-16 12:06:11, 76176, 92901
2021-08-16 12:06:12, 76176, 93321
2021-08-16 12:06:13, 76176, 93321
2021-08-16 12:06:14, 75833, 93321
2021-08-16 12:06:15, 76522, 93321
2021-08-16 12:06:16, 76522, 93745
2021-08-16 12:06:17, 76176, 93321
2021-08-16 12:06:18, 76176, 92901
2021-08-16 12:06:19, 75833, 92483
2021-08-16 12:06:20, 75833, 93321
2021-08-16 12:06:21, 75833, 93321
2021-08-16 12:06:22, 75833, 92901
2021-08-16 12:06:23, 76176, 93321
2021-08-16 12:06:24, 75833, 92901
2021-08-16 12:06:25, 76522, 92901
2021-08-16 12:06:26, 76870, 93321
2021-08-16 12:06:27, 76522, 92901
2021-08-16 12:06:28, 76176, 92901
2021-08-16 12:06:29, 75833, 92901
2021-08-16 12:06:30, 76522, 92901
2021-08-16 12:06:31, 76176, 92901
2021-08-16 12:06:32, 76522, 92901
2021-08-16 12:06:33, 76176, 93321
2021-08-16 12:06:34, 75833, 92901
2021-08-16 12:06:35, 75833, 93321
2021-08-16 12:06:36, 76176, 93321
2021-08-16 12:06:37, 75833, 92901
2021-08-16 12:06:38, 75833, 93321
2021-08-16 12:06:39, 76176, 92901
2021-08-16 12:06:40, 76176, 93321
2021-08-16 12:06:41, 76176, 92901
2021-08-16 12:06:42, 76176, 93321
2021-08-16 12:06:43, 75833, 93321
2021-08-16 12:06:44, 76176, 92901
2021-08-16 12:06:45, 76176, 93321
2021-08-16 12:06:46, 76522, 92901
2021-08-16 12:06:47, 76176, 93321
2021-08-16 12:06:48, 76176, 93321
2021-08-16 12:06:49, 75833, 93321
2021-08-16 12:06:50, 75833, 93321
2021-08-16 12:06:51, 76176, 93321
2021-08-16 12:06:52, 76176, 93321
2021-08-16 12:06:53, 76176, 93321
2021-08-16 12:06:54, 76522, 93745
2021-08-16 12:06:55, 75833, 93321
2021-08-16 12:06:56, 76176, 92901
2021-08-16 12:06:57, 76522, 93321
2021-08-16 12:06:58, 76176, 93321
2021-08-16 12:06:59, 75833, 93321
2021-08-16 12:07:00, 75833, 93321
2021-08-16 12:07:01, 75833, 93321
2021-08-16 12:07:02, 76176, 93321
2021-08-16 12:07:03, 76176, 93321
2021-08-16 12:07:04, 76176, 92901
2021-08-16 12:07:05, 75833, 93321
2021-08-16 12:07:06, 76176, 93745
2021-08-16 12:07:07, 76176, 92901
2021-08-16 12:07:08, 76522, 93321
2021-08-16 12:07:09, 76522, 92901
2021-08-16 12:07:10, 76176, 93321
2021-08-16 12:07:11, 76176, 93321
2021-08-16 12:07:12, 76176, 93321
2021-08-16 12:07:13, 76176, 92901
2021-08-16 12:07:14, 76176, 93321
2021-08-16 12:07:15, 75833, 93321
2021-08-16 12:07:16, 75833, 93321
2021-08-16 12:07:17, 75833, 93745
2021-08-16 12:07:18, 76176, 93321
2021-08-16 12:07:19, 76176, 93745
2021-08-16 12:07:20, 76176, 93321
2021-08-16 12:07:21, 76522, 93321
2021-08-16 12:07:22, 76176, 93745
2021-08-16 12:07:23, 76522, 92901
2021-08-16 12:07:24, 75833, 93321
2021-08-16 12:07:25, 75833, 93321
2021-08-16 12:07:26, 76176, 93321
2021-08-16 12:07:27, 75833, 93321
2021-08-16 12:07:28, 75833, 93321
2021-08-16 12:07:29, 75833, 93321
2021-08-16 12:07:30, 75833, 92067
2021-08-16 12:07:31, 76176, 93321
2021-08-16 12:07:32, 76176, 93321
2021-08-16 12:07:33, 76522, 93321
2021-08-16 12:07:34, 76522, 93321
2021-08-16 12:07:35, 76176, 92901
2021-08-16 12:07:36, 75492, 93745
2021-08-16 12:07:37, 76176, 93321
2021-08-16 12:07:38, 76176, 93321
2021-08-16 12:07:39, 76176, 93321
2021-08-16 12:07:40, 76176, 93321
2021-08-16 12:07:41, 75833, 93745
2021-08-16 12:07:42, 76176, 93321
2021-08-16 12:07:43, 76176, 93745
2021-08-16 12:07:44, 76176, 93321
2021-08-16 12:07:45, 75833, 93321
2021-08-16 12:07:46, 76176, 93321
2021-08-16 12:07:47, 76176, 93745
2021-08-16 12:07:48, 75492, 93321
2021-08-16 12:07:49, 75833, 93745
2021-08-16 12:07:50, 76176, 93321
2021-08-16 12:07:51, 75833, 93321
2021-08-16 12:07:52, 75492, 93321
2021-08-16 12:07:53, 75833, 92901
2021-08-16 12:07:54, 75492, 93321
2021-08-16 12:07:55, 76176, 92901
2021-08-16 12:07:56, 76176, 92901
2021-08-16 12:07:57, 75833, 93321
2021-08-16 12:07:58, 75492, 92901
2021-08-16 12:07:59, 76176, 92901
2021-08-16 12:08:00, 75492, 93321
2021-08-16 12:08:01, 75833, 92901
2021-08-16 12:08:02, 75833, 92901
2021-08-16 12:08:03, 75833, 93321
2021-08-16 12:08:04, 76176, 93321
2021-08-16 12:08:05, 76522, 92901
2021-08-16 12:08:06, 75152, 93745
2021-08-16 12:08:07, 76522, 93321
2021-08-16 12:08:08, 75833, 93321
2021-08-16 12:08:09, 76176, 93321
2021-08-16 12:08:10, 76522, 93321
2021-08-16 12:08:11, 75833, 92901
2021-08-16 12:08:12, 76176, 93321
2021-08-16 12:08:13, 76176, 93321
2021-08-16 12:08:14, 75833, 92901
2021-08-16 12:08:15, 75833, 92901
2021-08-16 12:08:16, 75833, 93321
2021-08-16 12:08:17, 75492, 93321
2021-08-16 12:08:18, 76176, 93321
2021-08-16 12:08:19, 75833, 92901
2021-08-16 12:08:20, 76522, 93321
2021-08-16 12:08:21, 76176, 93321
2021-08-16 12:08:22, 76522, 92901
2021-08-16 12:08:23, 76176, 92483
2021-08-16 12:08:24, 75833, 93321
2021-08-16 12:08:25, 76176, 92901
2021-08-16 12:08:26, 76176, 92901
2021-08-16 12:08:27, 75833, 92901
2021-08-16 12:08:28, 76176, 92901
2021-08-16 12:08:29, 77220, 93321
2021-08-16 12:08:30, 76176, 92901
2021-08-16 12:08:31, 76176, 92901
2021-08-16 12:08:32, 76176, 92901
2021-08-16 12:08:33, 75833, 92483
2021-08-16 12:08:34, 76870, 92901
2021-08-16 12:08:35, 76522, 93745
2021-08-16 12:08:36, 76522, 93321
2021-08-16 12:08:37, 76176, 93321
2021-08-16 12:08:38, 76176, 93321
2021-08-16 12:08:39, 76176, 93321
2021-08-16 12:08:40, 75492, 92901
2021-08-16 12:08:41, 75833, 93321
2021-08-16 12:08:42, 75833, 92901
2021-08-16 12:08:43, 76176, 93321
2021-08-16 12:08:44, 76522, 93321
2021-08-16 12:08:45, 76522, 93321
2021-08-16 12:08:46, 75833, 93321
2021-08-16 12:08:47, 76176, 93321
2021-08-16 12:08:48, 76176, 93321
2021-08-16 12:08:49, 76176, 92901
2021-08-16 12:08:50, 75833, 92901
2021-08-16 12:08:51, 76176, 92901
2021-08-16 12:08:52, 75833, 93321
2021-08-16 12:08:53, 76176, 92901
2021-08-16 12:08:54, 75833, 93321
2021-08-16 12:08:55, 76176, 92901
2021-08-16 12:08:56, 75833, 93745
2021-08-16 12:08:57, 76176, 92901
2021-08-16 12:08:58, 76176, 92901
2021-08-16 12:08:59, 76522, 92901
2021-08-16 12:09:00, 75833, 93321
2021-08-16 12:09:01, 75833, 93321
2021-08-16 12:09:02, 75833, 93321
2021-08-16 12:09:03, 75833, 92901
2021-08-16 12:09:04, 76176, 93321
2021-08-16 12:09:05, 75492, 93321
2021-08-16 12:09:06, 75833, 92901
2021-08-16 12:09:07, 75833, 92901
2021-08-16 12:09:08, 76176, 92901
2021-08-16 12:09:09, 75833, 93321
2021-08-16 12:09:10, 76522, 93321
2021-08-16 12:09:11, 75833, 93321
2021-08-16 12:09:12, 75492, 92901
2021-08-16 12:09:13, 75833, 92901
2021-08-16 12:09:14, 75833, 92901
2021-08-16 12:09:15, 75492, 92483
2021-08-16 12:09:16, 76176, 92483
2021-08-16 12:09:17, 75833, 92483
2021-08-16 12:09:18, 75833, 93321
2021-08-16 12:09:19, 76176, 92901
2021-08-16 12:09:20, 76176, 92483
2021-08-16 12:09:21, 75833, 92901
2021-08-16 12:09:22, 75833, 92901
2021-08-16 12:09:23, 76522, 92483
2021-08-16 12:09:24, 75833, 92483
2021-08-16 12:09:25, 76176, 92483
2021-08-16 12:09:26, 76176, 92483
2021-08-16 12:09:27, 75833, 92483
2021-08-16 12:09:28, 75833, 92483
2021-08-16 12:09:29, 75833, 92483
2021-08-16 12:09:30, 75833, 92483
2021-08-16 12:09:31, 76176, 92901
2021-08-16 12:09:32, 76522, 92483
2021-08-16 12:09:33, 75152, 92901
2021-08-16 12:09:34, 76176, 92483
2021-08-16 12:09:35, 76176, 92067
2021-08-16 12:09:36, 75833, 92483
2021-08-16 12:09:37, 75833, 92483
2021-08-16 12:09:38, 75492, 92483
2021-08-16 12:09:39, 75833, 92483
2021-08-16 12:09:40, 75492, 93321
2021-08-16 12:09:41, 75833, 92483
2021-08-16 12:09:42, 75833, 92483
2021-08-16 12:09:43, 75833, 92901
2021-08-16 12:09:44, 75833, 92901
2021-08-16 12:09:45, 75833, 92483
2021-08-16 12:09:46, 76522, 92901
2021-08-16 12:09:47, 75833, 92901
2021-08-16 12:09:48, 76522, 92901
2021-08-16 12:09:49, 76176, 93321
2021-08-16 12:09:50, 76176, 92067
2021-08-16 12:09:51, 75833, 92067
2021-08-16 12:09:52, 76870, 92067
2021-08-16 12:09:53, 76176, 92067
2021-08-16 12:09:54, 76522, 91654
2021-08-16 12:09:55, 76176, 92067
2021-08-16 12:09:56, 76176, 92067
2021-08-16 12:09:57, 76176, 92067
2021-08-16 12:09:58, 76176, 92067
2021-08-16 12:09:59, 76176, 91654
2021-08-16 12:10:00, 76522, 92901
2021-08-16 12:10:01, 75492, 91654
2021-08-16 12:10:02, 76176, 91243
2021-08-16 12:10:03, 75833, 91654
2021-08-16 12:10:04, 75833, 91654
2021-08-16 12:10:05, 75833, 91654
2021-08-16 12:10:06, 76870, 91243
2021-08-16 12:10:07, 76176, 90835
2021-08-16 12:10:08, 76176, 91243
2021-08-16 12:10:09, 76176, 91243
2021-08-16 12:10:10, 76176, 91654
2021-08-16 12:10:11, 76176, 91654
2021-08-16 12:10:12, 76522, 92067
2021-08-16 12:10:13, 76176, 92483
2021-08-16 12:10:14, 76176, 92483
2021-08-16 12:10:15, 76522, 92067
2021-08-16 12:10:16, 75833, 92067
2021-08-16 12:10:17, 76522, 91243
2021-08-16 12:10:18, 77220, 91654
2021-08-16 12:10:19, 75833, 91243
2021-08-16 12:10:20, 75833, 91654
2021-08-16 12:10:21, 76176, 91654
2021-08-16 12:10:22, 76176, 91654
2021-08-16 12:10:23, 76176, 91243
2021-08-16 12:10:24, 76176, 91654
2021-08-16 12:10:25, 76176, 91654
2021-08-16 12:10:26, 76176, 91243
2021-08-16 12:10:27, 76176, 90835
2021-08-16 12:10:28, 76870, 90835
2021-08-16 12:10:29, 76870, 90430
2021-08-16 12:10:30, 76176, 90430
2021-08-16 12:10:31, 75833, 90430
2021-08-16 12:10:32, 76176, 90430
2021-08-16 12:10:33, 76176, 90430
2021-08-16 12:10:34, 76176, 90430
2021-08-16 12:10:35, 76522, 90430
2021-08-16 12:10:36, 75833, 90835
2021-08-16 12:10:37, 76870, 90027
2021-08-16 12:10:38, 76176, 90430
2021-08-16 12:10:39, 76176, 90430
2021-08-16 12:10:40, 75833, 90835
2021-08-16 12:10:41, 75833, 90027
2021-08-16 12:10:42, 75833, 90835
2021-08-16 12:10:43, 75833, 90027
2021-08-16 12:10:44, 76522, 90430
2021-08-16 12:10:45, 75833, 90430
2021-08-16 12:10:46, 76176, 90430
2021-08-16 12:10:47, 76176, 90835
2021-08-16 12:10:48, 75833, 90027
2021-08-16 12:10:49, 76522, 90430
2021-08-16 12:10:50, 76522, 90027
2021-08-16 12:10:51, 76176, 90027
2021-08-16 12:10:52, 75833, 90027
2021-08-16 12:10:53, 75833, 89626
2021-08-16 12:10:54, 76870, 90430
2021-08-16 12:10:55, 76176, 91654
2021-08-16 12:10:56, 75492, 90835
2021-08-16 12:10:57, 75492, 90430
2021-08-16 12:10:58, 75833, 90430
2021-08-16 12:10:59, 75833, 89626
2021-08-16 12:11:00, 75833, 90027
2021-08-16 12:11:01, 76176, 89228
2021-08-16 12:11:02, 76176, 90430
2021-08-16 12:11:03, 76176, 91654
2021-08-16 12:11:04, 75833, 91243
2021-08-16 12:11:05, 75833, 91243
2021-08-16 12:11:06, 75833, 90835
2021-08-16 12:11:07, 77572, 90835
2021-08-16 12:11:08, 76176, 90430
2021-08-16 12:11:09, 76176, 92067
2021-08-16 12:11:10, 76522, 91243
2021-08-16 12:11:11, 76176, 90835
2021-08-16 12:11:12, 76176, 90027
2021-08-16 12:11:13, 75833, 90430
2021-08-16 12:11:14, 76176, 90027
2021-08-16 12:11:15, 75833, 90027
2021-08-16 12:11:16, 75833, 90835
2021-08-16 12:11:17, 76522, 90835
2021-08-16 12:11:18, 76522, 90027
2021-08-16 12:11:19, 75833, 89626
2021-08-16 12:11:20, 76176, 90027
2021-08-16 12:11:21, 76176, 89228
2021-08-16 12:11:22, 76522, 89626
2021-08-16 12:11:23, 76176, 89626
2021-08-16 12:11:24, 76176, 89228
2021-08-16 12:11:25, 75833, 89626
2021-08-16 12:11:26, 76522, 88832
2021-08-16 12:11:27, 75492, 89228
2021-08-16 12:11:28, 76176, 89228
2021-08-16 12:11:29, 75833, 89626
2021-08-16 12:11:30, 75492, 90027
2021-08-16 12:11:31, 75833, 90430
2021-08-16 12:11:32, 75492, 89626
2021-08-16 12:11:33, 75833, 90835
2021-08-16 12:11:34, 76870, 90835
2021-08-16 12:11:35, 75833, 91243
2021-08-16 12:11:36, 75833, 90835
2021-08-16 12:11:37, 76176, 90835
2021-08-16 12:11:38, 76522, 90835
2021-08-16 12:11:39, 75833, 90835
2021-08-16 12:11:40, 75492, 90835
2021-08-16 12:11:41, 75492, 90835
2021-08-16 12:11:42, 76176, 90835
2021-08-16 12:11:43, 75833, 92067
2021-08-16 12:11:44, 75833, 91654
2021-08-16 12:11:45, 75833, 91654
2021-08-16 12:11:46, 75833, 91654
2021-08-16 12:11:47, 76522, 92067
2021-08-16 12:11:48, 76176, 92067
2021-08-16 12:11:49, 76176, 90430
2021-08-16 12:11:50, 76870, 91243
2021-08-16 12:11:51, 76870, 90430
2021-08-16 12:11:52, 75833, 92067
2021-08-16 12:11:53, 76176, 90027
2021-08-16 12:11:54, 75833, 90430
2021-08-16 12:11:55, 75833, 90835
2021-08-16 12:11:56, 75492, 90835
2021-08-16 12:11:57, 76522, 92067
2021-08-16 12:11:58, 76176, 91654
2021-08-16 12:11:59, 75833, 91243
2021-08-16 12:12:00, 75833, 90430
2021-08-16 12:12:01, 76522, 90027
2021-08-16 12:12:02, 76176, 90027
2021-08-16 12:12:03, 76522, 90430
2021-08-16 12:12:04, 76176, 91654
2021-08-16 12:12:05, 75833, 91243
2021-08-16 12:12:06, 76176, 91243
2021-08-16 12:12:07, 76176, 89626
2021-08-16 12:12:08, 76870, 89228
2021-08-16 12:12:09, 75833, 89228
2021-08-16 12:12:10, 75833, 89228
2021-08-16 12:12:11, 76522, 89626
2021-08-16 12:12:12, 76176, 89228
2021-08-16 12:12:13, 76176, 89228
2021-08-16 12:12:14, 76522, 88832
2021-08-16 12:12:15, 75492, 89228
2021-08-16 12:12:16, 76522, 88832
2021-08-16 12:12:17, 76176, 89228
2021-08-16 12:12:18, 76176, 88438
2021-08-16 12:12:19, 75833, 88438
2021-08-16 12:12:20, 75833, 88438
2021-08-16 12:12:21, 75833, 88438
2021-08-16 12:12:22, 76176, 87658
2021-08-16 12:12:23, 76870, 86887
2021-08-16 12:12:24, 76176, 86505
2021-08-16 12:12:25, 76522, 87272
2021-08-16 12:12:26, 76176, 86887
2021-08-16 12:12:27, 75833, 90835
2021-08-16 12:12:28, 76176, 90835
2021-08-16 12:12:29, 75833, 87272
2021-08-16 12:12:30, 75833, 86505
2021-08-16 12:12:31, 76176, 86887
2021-08-16 12:12:32, 76176, 86887
2021-08-16 12:12:33, 75833, 86505
2021-08-16 12:12:34, 76176, 88047
2021-08-16 12:12:35, 75833, 86126
2021-08-16 12:12:36, 75833, 86505
2021-08-16 12:12:37, 76176, 86887
2021-08-16 12:12:38, 76522, 86126
2021-08-16 12:12:39, 76176, 86887
2021-08-16 12:12:40, 75833, 86505
2021-08-16 12:12:41, 76176, 85373
2021-08-16 12:12:42, 75833, 85000
2021-08-16 12:12:43, 76176, 86126
2021-08-16 12:12:44, 75833, 85748
2021-08-16 12:12:45, 75833, 85748
2021-08-16 12:12:46, 75833, 85748
2021-08-16 12:12:47, 75492, 85748
